TIMESTAMP,ContextTokens,GeneratedTokens
2024-05-14 14:00:17.910587+00:00,5886,1454
2024-05-14 14:00:17.946167+00:00,3140,100
2024-05-14 14:00:17.950547+00:00,4464,858
2024-05-14 14:00:17.952242+00:00,4532,488
2024-05-14 14:00:18.739502+00:00,1140,66
2024-05-14 14:00:18.757547+00:00,1120,50
2024-05-14 14:00:18.769247+00:00,652,98
2024-05-14 14:00:19.957847+00:00,1592,426
2024-05-14 14:00:19.987697+00:00,650,98
2024-05-14 14:00:19.990172+00:00,3150,136
2024-05-14 14:00:19.996712+00:00,3986,6
2024-05-14 14:00:20.017262+00:00,3176,6
2024-05-14 14:00:20.028062+00:00,10530,82
2024-05-14 14:00:20.049722+00:00,4990,1150
2024-05-14 14:00:20.066731999+00:00,6324,700
2024-05-14 14:00:20.275922+00:00,4368,950
2024-05-14 14:00:20.277902+00:00,988,90
2024-05-14 14:00:21.436502+00:00,1194,16
2024-05-14 14:00:21.462437+00:00,3054,6
2024-05-14 14:00:21.588242+00:00,4126,444
2024-05-14 14:00:21.589127+00:00,1280,86
2024-05-14 14:00:21.590747+00:00,1192,42
2024-05-14 14:00:21.639752+00:00,1096,32
2024-05-14 14:00:21.698477+00:00,498,90
2024-05-14 14:00:22.386152+00:00,8456,332
2024-05-14 14:00:22.481942+00:00,6824,1230
2024-05-14 14:00:22.485722+00:00,3160,6
2024-05-14 14:00:23.152052+00:00,314,82
2024-05-14 14:00:23.162402+00:00,3674,6
2024-05-14 14:00:23.165237+00:00,1304,100
2024-05-14 14:00:23.205647+00:00,1260,72
2024-05-14 14:00:24.771392+00:00,6718,470
2024-05-14 14:00:24.775082+00:00,4274,22
2024-05-14 14:00:24.777497+00:00,1882,20
2024-05-14 14:00:24.781397+00:00,2392,284
2024-05-14 14:00:24.806492+00:00,4038,716
2024-05-14 14:00:24.807257+00:00,4934,32
2024-05-14 14:00:24.811397+00:00,9108,106
2024-05-14 14:00:24.819317+00:00,1462,120
2024-05-14 14:00:24.821297+00:00,856,16
2024-05-14 14:00:25.491737+00:00,502,98
2024-05-14 14:00:25.513682+00:00,680,76
2024-05-14 14:00:26.136992+00:00,1136,58
2024-05-14 14:00:26.138642+00:00,1104,38
2024-05-14 14:00:26.146742+00:00,344,152
2024-05-14 14:00:26.171897+00:00,3496,6
2024-05-14 14:00:26.175692+00:00,1830,128
2024-05-14 14:00:26.215727+00:00,4346,778
2024-05-14 14:00:26.229362+00:00,6386,582
2024-05-14 14:00:26.231912+00:00,1178,6
2024-05-14 14:00:26.823302+00:00,1112,46
2024-05-14 14:00:26.832182+00:00,1180,28
2024-05-14 14:00:28.540892+00:00,1108,40
2024-05-14 14:00:28.544357+00:00,230,82
2024-05-14 14:00:28.573757+00:00,3162,6
2024-05-14 14:00:29.015672+00:00,962,122
2024-05-14 14:00:29.132491999+00:00,4624,266
2024-05-14 14:00:29.190752+00:00,1116,44
2024-05-14 14:00:29.195912+00:00,4396,214
2024-05-14 14:00:29.217887+00:00,15570,22
2024-05-14 14:00:29.909507+00:00,1104,22
2024-05-14 14:00:29.912222+00:00,1162,88
2024-05-14 14:00:29.918687+00:00,5356,514
2024-05-14 14:00:29.945372+00:00,3002,106
2024-05-14 14:00:30.140117+00:00,9490,1210
2024-05-14 14:00:30.670322+00:00,4066,864
2024-05-14 14:00:30.671207+00:00,544,92
2024-05-14 14:00:30.673052+00:00,9064,6
2024-05-14 14:00:30.682292+00:00,1216,22
2024-05-14 14:00:30.720902+00:00,636,82
2024-05-14 14:00:30.723377+00:00,8168,758
2024-05-14 14:00:30.725432+00:00,5542,472
2024-05-14 14:00:30.733367+00:00,2016,132
2024-05-14 14:00:32.565152+00:00,2562,6
2024-05-14 14:00:32.571557+00:00,5012,28
2024-05-14 14:00:32.611427+00:00,1258,132
2024-05-14 14:00:32.613392+00:00,1108,40
2024-05-14 14:00:32.619287+00:00,4516,6
2024-05-14 14:00:32.622752+00:00,2996,120
2024-05-14 14:00:32.624582+00:00,564,66
2024-05-14 14:00:32.878007+00:00,1116,82
2024-05-14 14:00:32.901587+00:00,4332,264
2024-05-14 14:00:32.908847+00:00,366,216
2024-05-14 14:00:32.986022+00:00,334,92
2024-05-14 14:00:33.749582+00:00,1244,90
2024-05-14 14:00:33.754757+00:00,4044,40
2024-05-14 14:00:33.757457+00:00,1188,44
2024-05-14 14:00:34.389497+00:00,198,116
2024-05-14 14:00:34.444007+00:00,3630,28
2024-05-14 14:00:34.449677+00:00,1452,298
2024-05-14 14:00:34.451927+00:00,4638,790
2024-05-14 14:00:34.456607+00:00,8902,110
2024-05-14 14:00:35.962967+00:00,11062,40
2024-05-14 14:00:35.967917+00:00,10712,1160
2024-05-14 14:00:35.972552+00:00,1168,40
2024-05-14 14:00:35.989112+00:00,786,96
2024-05-14 14:00:35.989847+00:00,1476,42
2024-05-14 14:00:36.368192+00:00,884,106
2024-05-14 14:00:36.368432+00:00,1116,28
2024-05-14 14:00:36.371252+00:00,4104,26
2024-05-14 14:00:36.374042+00:00,1104,40
2024-05-14 14:00:36.436967+00:00,3782,184
2024-05-14 14:00:36.743177+00:00,1722,322
2024-05-14 14:00:36.747632+00:00,1188,82
2024-05-14 14:00:36.773642+00:00,6402,26
2024-05-14 14:00:37.394027+00:00,1280,12
2024-05-14 14:00:37.630697+00:00,9540,6
2024-05-14 14:00:37.999037+00:00,7522,6
2024-05-14 14:00:38.013392+00:00,268,94
2024-05-14 14:00:38.118737+00:00,1402,578
2024-05-14 14:00:38.133167+00:00,208,76
2024-05-14 14:00:38.140292+00:00,10606,112
2024-05-14 14:00:39.802757+00:00,1210,32
2024-05-14 14:00:39.806327+00:00,4458,120
2024-05-14 14:00:39.814502+00:00,6724,712
2024-05-14 14:00:39.815102+00:00,292,120
2024-05-14 14:00:39.836357+00:00,1230,46
2024-05-14 14:00:39.842927+00:00,6728,820
2024-05-14 14:00:39.847892+00:00,914,176
2024-05-14 14:00:39.861122+00:00,508,86
2024-05-14 14:00:40.063367+00:00,2192,284
2024-05-14 14:00:40.082747+00:00,1168,36
2024-05-14 14:00:40.086047+00:00,756,64
2024-05-14 14:00:41.126911999+00:00,1154,62
2024-05-14 14:00:41.131022+00:00,1210,64
2024-05-14 14:00:41.132762+00:00,454,282
2024-05-14 14:00:41.161442+00:00,13342,40
2024-05-14 14:00:41.244392+00:00,742,96
2024-05-14 14:00:41.251862+00:00,4168,1034
2024-05-14 14:00:41.269877+00:00,1210,6
2024-05-14 14:00:41.273732+00:00,4526,882
2024-05-14 14:00:41.892677+00:00,3226,90
2024-05-14 14:00:41.894462+00:00,1112,42
2024-05-14 14:00:41.903612+00:00,416,60
2024-05-14 14:00:41.935757+00:00,712,18
2024-05-14 14:00:41.948237+00:00,9218,1036
2024-05-14 14:00:43.946687+00:00,192,78
2024-05-14 14:00:43.948817+00:00,6844,6
2024-05-14 14:00:44.006117+00:00,4410,6
2024-05-14 14:00:44.220137+00:00,1202,36
2024-05-14 14:00:44.221922+00:00,3822,6
2024-05-14 14:00:44.230127+00:00,5686,146
2024-05-14 14:00:44.902532+00:00,10156,1586
2024-05-14 14:00:44.904542+00:00,6290,26
2024-05-14 14:00:44.958152+00:00,4720,28
2024-05-14 14:00:44.975042+00:00,7704,72
2024-05-14 14:00:45.075872+00:00,3500,20
2024-05-14 14:00:45.082682+00:00,6842,840
2024-05-14 14:00:45.083747+00:00,1108,40
2024-05-14 14:00:45.086237+00:00,5760,84
2024-05-14 14:00:45.721502+00:00,1438,176
2024-05-14 14:00:45.738047+00:00,6660,530
2024-05-14 14:00:45.742097+00:00,2334,6
2024-05-14 14:00:45.788432+00:00,1424,200
2024-05-14 14:00:47.304782+00:00,5696,710
2024-05-14 14:00:47.507177+00:00,4112,24
2024-05-14 14:00:47.527022+00:00,4706,762
2024-05-14 14:00:47.529032+00:00,5442,938
2024-05-14 14:00:47.532422+00:00,10350,752
2024-05-14 14:00:47.533307+00:00,6526,94
2024-05-14 14:00:47.538017+00:00,364,96
2024-05-14 14:00:47.720282+00:00,2876,1058
2024-05-14 14:00:47.722322+00:00,14010,38
2024-05-14 14:00:47.723942+00:00,4086,28
2024-05-14 14:00:47.729777+00:00,950,98
2024-05-14 14:00:47.732522+00:00,3718,698
2024-05-14 14:00:47.736557+00:00,5442,42
2024-05-14 14:00:47.740862+00:00,3728,624
2024-05-14 14:00:47.953757+00:00,5134,6
2024-05-14 14:00:47.958497+00:00,1224,40
2024-05-14 14:00:48.730007+00:00,1104,38
2024-05-14 14:00:48.731657+00:00,2884,6
2024-05-14 14:00:48.732407+00:00,4726,632
2024-05-14 14:00:48.734852+00:00,4732,28
2024-05-14 14:00:48.772337+00:00,4242,30
2024-05-14 14:00:48.779087+00:00,3356,698
2024-05-14 14:00:48.781352+00:00,3080,6
2024-05-14 14:00:48.794957+00:00,7814,68
2024-05-14 14:00:49.371752+00:00,4686,1128
2024-05-14 14:00:49.373927+00:00,422,6
2024-05-14 14:00:49.420667+00:00,1194,26
2024-05-14 14:00:50.934182+00:00,580,114
2024-05-14 14:00:51.266822+00:00,2710,28
2024-05-14 14:00:51.717587+00:00,2570,20
2024-05-14 14:00:51.736697+00:00,11202,40
2024-05-14 14:00:52.402697+00:00,4220,22
2024-05-14 14:00:52.413587+00:00,1072,118
2024-05-14 14:00:52.419122+00:00,1230,54
2024-05-14 14:00:52.569122+00:00,5210,710
2024-05-14 14:00:52.576262+00:00,3826,22
2024-05-14 14:00:52.612682+00:00,790,124
2024-05-14 14:00:52.615532+00:00,1518,86
2024-05-14 14:00:54.741602+00:00,6868,42
2024-05-14 14:00:54.745292+00:00,3880,210
2024-05-14 14:00:54.766562+00:00,1590,38
2024-05-14 14:00:55.452317+00:00,744,70
2024-05-14 14:00:55.463597+00:00,7848,82
2024-05-14 14:00:56.228942+00:00,8022,448
2024-05-14 14:00:56.230892+00:00,11712,46
2024-05-14 14:00:56.232632+00:00,15242,40
2024-05-14 14:00:56.263427+00:00,602,272
2024-05-14 14:00:56.280137+00:00,702,106
2024-05-14 14:00:56.281022+00:00,770,78
2024-05-14 14:00:56.284922+00:00,4078,320
2024-05-14 14:00:56.308862+00:00,624,108
2024-05-14 14:00:56.310707+00:00,1112,40
2024-05-14 14:00:56.323082+00:00,4042,1066
2024-05-14 14:00:56.323832+00:00,3822,24
2024-05-14 14:00:56.326892+00:00,872,146
2024-05-14 14:00:56.342732+00:00,2454,6
2024-05-14 14:00:56.346137+00:00,3572,22
2024-05-14 14:00:56.353007+00:00,1108,24
2024-05-14 14:00:56.355812+00:00,486,300
2024-05-14 14:00:57.702107+00:00,8672,6
2024-05-14 14:00:57.709592+00:00,2776,6
2024-05-14 14:00:58.010612+00:00,854,186
2024-05-14 14:00:58.140257+00:00,7236,6
2024-05-14 14:00:58.517342+00:00,1920,12
2024-05-14 14:00:58.883822+00:00,4260,1038
2024-05-14 14:00:58.889192+00:00,6640,6
2024-05-14 14:00:58.892672+00:00,628,78
2024-05-14 14:00:58.948652+00:00,814,92
2024-05-14 14:00:59.234492+00:00,6392,870
2024-05-14 14:00:59.247107+00:00,480,310
2024-05-14 14:00:59.300837+00:00,980,122
2024-05-14 14:00:59.305322+00:00,1262,68
2024-05-14 14:00:59.900672+00:00,2648,36
2024-05-14 14:00:59.944352+00:00,814,150
2024-05-14 14:00:59.950772+00:00,2164,86
2024-05-14 14:00:59.988962+00:00,1754,6
2024-05-14 14:00:59.997617+00:00,216,116
2024-05-14 14:01:00.024512+00:00,7332,1388
2024-05-14 14:01:00.026057+00:00,632,28
2024-05-14 14:01:00.758807+00:00,4302,736
2024-05-14 14:01:02.373107+00:00,4390,56
2024-05-14 14:01:02.395472+00:00,4776,1076
2024-05-14 14:01:02.463632+00:00,2608,84
2024-05-14 14:01:02.467892+00:00,1034,106
2024-05-14 14:01:02.948252+00:00,830,110
2024-05-14 14:01:02.978837+00:00,5414,114
2024-05-14 14:01:02.980382+00:00,6008,660
2024-05-14 14:01:03.679487+00:00,1128,46
2024-05-14 14:01:03.688082+00:00,1188,6
2024-05-14 14:01:03.727082+00:00,1198,34
2024-05-14 14:01:03.732647+00:00,3814,904
2024-05-14 14:01:03.756602+00:00,1198,122
2024-05-14 14:01:03.760847+00:00,1462,20
2024-05-14 14:01:03.885527+00:00,408,6
2024-05-14 14:01:04.476572+00:00,5520,484
2024-05-14 14:01:05.975732+00:00,4104,378
2024-05-14 14:01:06.012137+00:00,5570,908
2024-05-14 14:01:06.273272+00:00,4322,858
2024-05-14 14:01:06.274052+00:00,9616,106
2024-05-14 14:01:06.277772+00:00,624,110
2024-05-14 14:01:06.297197+00:00,816,22
2024-05-14 14:01:06.300692+00:00,1132,30
2024-05-14 14:01:06.733937+00:00,1022,88
2024-05-14 14:01:07.395497+00:00,486,6
2024-05-14 14:01:07.443887+00:00,1064,118
2024-05-14 14:01:07.450562+00:00,3618,18
2024-05-14 14:01:07.480142+00:00,1128,34
2024-05-14 14:01:07.482752+00:00,560,90
2024-05-14 14:01:08.186402+00:00,220,16
2024-05-14 14:01:08.216852+00:00,1024,96
2024-05-14 14:01:08.219447+00:00,2416,40
2024-05-14 14:01:08.291627+00:00,3824,102
2024-05-14 14:01:08.297192+00:00,8196,32
2024-05-14 14:01:08.381027+00:00,562,106
2024-05-14 14:01:08.381267+00:00,1194,14
2024-05-14 14:01:09.718112+00:00,13496,866
2024-05-14 14:01:09.731477+00:00,2540,870
2024-05-14 14:01:09.734312+00:00,2170,146
2024-05-14 14:01:09.735077+00:00,1592,214
2024-05-14 14:01:09.766502+00:00,1298,108
2024-05-14 14:01:09.770447+00:00,12534,44
2024-05-14 14:01:10.468322+00:00,702,100
2024-05-14 14:01:10.968467+00:00,3568,24
2024-05-14 14:01:11.155892+00:00,2888,6
2024-05-14 14:01:11.163887+00:00,3394,16
2024-05-14 14:01:11.168657+00:00,830,94
2024-05-14 14:01:11.205047+00:00,856,82
2024-05-14 14:01:11.245217+00:00,5002,444
2024-05-14 14:01:11.246897+00:00,1236,70
2024-05-14 14:01:11.255432+00:00,5610,806
2024-05-14 14:01:11.388497+00:00,1658,122
2024-05-14 14:01:11.395772+00:00,3898,28
2024-05-14 14:01:11.859362+00:00,362,106
2024-05-14 14:01:11.869022+00:00,1330,66
2024-05-14 14:01:11.877752+00:00,2948,6
2024-05-14 14:01:11.986682+00:00,4712,460
2024-05-14 14:01:12.009782+00:00,622,98
2024-05-14 14:01:12.014762+00:00,768,26
2024-05-14 14:01:12.038867+00:00,6300,852
2024-05-14 14:01:13.498727+00:00,3728,6
2024-05-14 14:01:13.510501999+00:00,1212,70
2024-05-14 14:01:13.540292+00:00,4012,26
2024-05-14 14:01:13.553987+00:00,1210,38
2024-05-14 14:01:14.200502+00:00,9904,456
2024-05-14 14:01:14.257022+00:00,1238,16
2024-05-14 14:01:14.971022+00:00,6158,342
2024-05-14 14:01:14.993582+00:00,3090,262
2024-05-14 14:01:15.003902+00:00,302,192
2024-05-14 14:01:15.011987+00:00,922,12
2024-05-14 14:01:15.029492+00:00,2978,298
2024-05-14 14:01:15.127307+00:00,1876,30
2024-05-14 14:01:15.606647+00:00,1100,36
2024-05-14 14:01:15.610097+00:00,1168,36
2024-05-14 14:01:15.615347+00:00,5758,826
2024-05-14 14:01:15.646547+00:00,2208,42
2024-05-14 14:01:17.264267+00:00,1120,42
2024-05-14 14:01:17.267042+00:00,5664,418
2024-05-14 14:01:17.267807+00:00,2582,6
2024-05-14 14:01:17.274437+00:00,3412,26
2024-05-14 14:01:17.299697+00:00,3666,650
2024-05-14 14:01:17.529632+00:00,3396,20
2024-05-14 14:01:18.696212+00:00,3596,6
2024-05-14 14:01:18.714347+00:00,1206,38
2024-05-14 14:01:18.733082+00:00,1160,66
2024-05-14 14:01:18.790277+00:00,4338,6
2024-05-14 14:01:18.798347+00:00,4842,6
2024-05-14 14:01:18.872492+00:00,11418,34
2024-05-14 14:01:18.875222+00:00,4102,392
2024-05-14 14:01:18.975977+00:00,10576,6
2024-05-14 14:01:18.981617+00:00,788,96
2024-05-14 14:01:18.983267+00:00,1018,70
2024-05-14 14:01:19.356947+00:00,442,100
2024-05-14 14:01:20.985917+00:00,8364,6
2024-05-14 14:01:20.988722+00:00,570,84
2024-05-14 14:01:20.995727+00:00,440,64
2024-05-14 14:01:21.001322+00:00,3308,766
2024-05-14 14:01:21.035987+00:00,858,104
2024-05-14 14:01:21.039107+00:00,684,82
2024-05-14 14:01:21.042017+00:00,1262,62
2024-05-14 14:01:21.421967+00:00,364,66
2024-05-14 14:01:21.422717+00:00,15868,40
2024-05-14 14:01:21.443942+00:00,832,74
2024-05-14 14:01:21.445787+00:00,744,16
2024-05-14 14:01:21.571742+00:00,7876,674
2024-05-14 14:01:21.580397+00:00,1044,102
2024-05-14 14:01:21.828197+00:00,3726,26
2024-05-14 14:01:21.832952+00:00,478,112
2024-05-14 14:01:21.837107+00:00,712,116
2024-05-14 14:01:22.432577+00:00,4970,1284
2024-05-14 14:01:22.433342+00:00,4316,22
2024-05-14 14:01:22.476587+00:00,3456,594
2024-05-14 14:01:22.489847+00:00,1096,34
2024-05-14 14:01:22.492772+00:00,5052,658
2024-05-14 14:01:22.496237+00:00,3572,796
2024-05-14 14:01:22.500797+00:00,1366,226
2024-05-14 14:01:22.510247+00:00,3598,20
2024-05-14 14:01:22.522516999+00:00,1194,16
2024-05-14 14:01:22.525126999+00:00,1094,140
2024-05-14 14:01:23.126057+00:00,500,84
2024-05-14 14:01:23.139902+00:00,340,94
2024-05-14 14:01:23.141522+00:00,746,82
2024-05-14 14:01:23.179487+00:00,1686,24
2024-05-14 14:01:23.188217+00:00,296,80
2024-05-14 14:01:24.751802+00:00,4348,190
2024-05-14 14:01:25.094597+00:00,1190,36
2024-05-14 14:01:25.097372+00:00,1196,54
2024-05-14 14:01:25.100357+00:00,3494,192
2024-05-14 14:01:25.119137+00:00,5348,540
2024-05-14 14:01:25.120862+00:00,2514,6
2024-05-14 14:01:25.124657+00:00,1624,24
2024-05-14 14:01:26.157092+00:00,626,362
2024-05-14 14:01:26.182622+00:00,15244,230
2024-05-14 14:01:26.187752+00:00,4632,704
2024-05-14 14:01:26.232602+00:00,2898,28
2024-05-14 14:01:26.248517+00:00,1302,156
2024-05-14 14:01:26.252252+00:00,408,116
2024-05-14 14:01:26.272097+00:00,1076,132
2024-05-14 14:01:26.905787+00:00,7592,104
2024-05-14 14:01:26.913797+00:00,1124,20
2024-05-14 14:01:26.938652+00:00,380,82
2024-05-14 14:01:28.770887+00:00,4256,112
2024-05-14 14:01:28.774682+00:00,344,176
2024-05-14 14:01:28.809842+00:00,10232,38
2024-05-14 14:01:28.921247+00:00,760,96
2024-05-14 14:01:29.243042+00:00,312,102
2024-05-14 14:01:29.249897+00:00,4302,404
2024-05-14 14:01:29.882867+00:00,3860,6
2024-05-14 14:01:29.888717+00:00,5866,536
2024-05-14 14:01:29.891237+00:00,5600,1024
2024-05-14 14:01:29.891852+00:00,4608,838
2024-05-14 14:01:29.892617+00:00,922,94
2024-05-14 14:01:30.642422+00:00,1662,14
2024-05-14 14:01:30.644852+00:00,1494,1032
2024-05-14 14:01:30.648362+00:00,1104,22
2024-05-14 14:01:30.671657+00:00,1420,94
2024-05-14 14:01:30.674102+00:00,1104,22
2024-05-14 14:01:32.324687+00:00,8820,66
2024-05-14 14:01:32.340302+00:00,634,98
2024-05-14 14:01:32.470067+00:00,4220,446
2024-05-14 14:01:32.483447+00:00,3544,26
2024-05-14 14:01:33.046757+00:00,8914,82
2024-05-14 14:01:33.062882+00:00,1168,36
2024-05-14 14:01:33.631367+00:00,11606,40
2024-05-14 14:01:33.655982+00:00,684,104
2024-05-14 14:01:33.662042+00:00,1270,28
2024-05-14 14:01:33.711557+00:00,12570,270
2024-05-14 14:01:33.718607+00:00,12750,198
2024-05-14 14:01:33.796037+00:00,13164,756
2024-05-14 14:01:33.800447+00:00,7116,18
2024-05-14 14:01:33.802862+00:00,1206,38
2024-05-14 14:01:34.330622+00:00,1184,44
2024-05-14 14:01:36.123437+00:00,5008,576
2024-05-14 14:01:36.127427+00:00,4212,6
2024-05-14 14:01:36.133982+00:00,894,74
2024-05-14 14:01:36.225467+00:00,1120,42
2024-05-14 14:01:36.231452+00:00,11148,1428
2024-05-14 14:01:36.251447+00:00,2212,718
2024-05-14 14:01:36.257102+00:00,6636,6
2024-05-14 14:01:36.732062+00:00,9236,148
2024-05-14 14:01:36.751757+00:00,3420,446
2024-05-14 14:01:37.429802+00:00,1112,46
2024-05-14 14:01:37.432457+00:00,2682,24
2024-05-14 14:01:37.438142+00:00,1120,46
2024-05-14 14:01:37.456412+00:00,3536,352
2024-05-14 14:01:37.458122+00:00,1196,216
2024-05-14 14:01:37.476692+00:00,9872,2400
2024-05-14 14:01:37.479932+00:00,666,84
2024-05-14 14:01:37.482047+00:00,1418,52
2024-05-14 14:01:37.556852+00:00,5216,158
2024-05-14 14:01:37.562207+00:00,3728,34
2024-05-14 14:01:37.563992+00:00,1222,132
2024-05-14 14:01:37.567937+00:00,12660,38
2024-05-14 14:01:37.629467+00:00,1198,50
2024-05-14 14:01:37.631912+00:00,8194,6
2024-05-14 14:01:37.638182+00:00,1334,86
2024-05-14 14:01:37.642817+00:00,9134,196
2024-05-14 14:01:37.649642+00:00,1632,306
2024-05-14 14:01:37.653062+00:00,5830,642
2024-05-14 14:01:37.654832+00:00,1124,14
2024-05-14 14:01:38.148902+00:00,530,180
2024-05-14 14:01:38.214212+00:00,4000,762
2024-05-14 14:01:38.215802+00:00,2596,116
2024-05-14 14:01:38.222012+00:00,944,70
2024-05-14 14:01:40.001897+00:00,4172,6
2024-05-14 14:01:40.019582+00:00,4004,56
2024-05-14 14:01:40.066862+00:00,3210,540
2024-05-14 14:01:40.070237+00:00,5734,704
2024-05-14 14:01:40.072217+00:00,1488,192
2024-05-14 14:01:40.075112+00:00,3148,6
2024-05-14 14:01:40.075367+00:00,4860,22
2024-05-14 14:01:40.888127+00:00,606,142
2024-05-14 14:01:41.131052+00:00,1288,120
2024-05-14 14:01:41.142062+00:00,3574,18
2024-05-14 14:01:41.159417+00:00,4624,992
2024-05-14 14:01:41.160287+00:00,5796,550
2024-05-14 14:01:41.165342+00:00,1230,20
2024-05-14 14:01:41.270942+00:00,5920,28
2024-05-14 14:01:41.272682+00:00,3752,6
2024-05-14 14:01:41.274482+00:00,3458,1286
2024-05-14 14:01:41.865482+00:00,4770,810
2024-05-14 14:01:41.869562+00:00,1148,94
